time_ps,time_us,ideal_clk,Fout,E_combined,edge_type
219400000,219.400,1,0,837,ideal_clk_rise
219408000,219.408,1,0,837,ideal_clk_rise
219416000,219.416,1,0,837,ideal_clk_rise
219424000,219.424,1,0,837,ideal_clk_rise
219432000,219.432,1,0,837,ideal_clk_rise
219440000,219.440,1,0,-998,ideal_clk_rise
219448000,219.448,1,0,-998,ideal_clk_rise
219456000,219.456,1,0,-998,ideal_clk_rise
219464000,219.464,1,0,-998,ideal_clk_rise
219472000,219.472,1,0,-998,ideal_clk_rise
219480000,219.480,1,0,-998,ideal_clk_rise
219488000,219.488,1,0,-998,ideal_clk_rise
219496000,219.496,1,0,-998,ideal_clk_rise
219504000,219.504,1,0,-998,ideal_clk_rise
219512000,219.512,1,0,-998,ideal_clk_rise
219520000,219.520,1,0,-998,ideal_clk_rise
219528000,219.528,1,0,-998,ideal_clk_rise
219536000,219.536,1,0,-998,ideal_clk_rise
219544000,219.544,1,0,-998,ideal_clk_rise
219552000,219.552,1,0,-998,ideal_clk_rise
219560000,219.560,1,0,237,ideal_clk_rise
219568000,219.568,1,0,237,ideal_clk_rise
219576000,219.576,1,0,237,ideal_clk_rise
219584000,219.584,1,0,237,ideal_clk_rise
219592000,219.592,1,0,237,ideal_clk_rise
219600000,219.600,1,0,237,ideal_clk_rise
219608000,219.608,1,0,237,ideal_clk_rise
219616000,219.616,1,0,237,ideal_clk_rise
219624000,219.624,1,0,237,ideal_clk_rise
219632000,219.632,1,0,237,ideal_clk_rise
219640000,219.640,1,0,237,ideal_clk_rise
219648000,219.648,1,0,237,ideal_clk_rise
219656000,219.656,1,0,237,ideal_clk_rise
219664000,219.664,1,0,237,ideal_clk_rise
219672000,219.672,1,0,-573,ideal_clk_rise
219680000,219.680,1,0,-573,ideal_clk_rise
219688000,219.688,1,0,-573,ideal_clk_rise
219696000,219.696,1,0,-573,ideal_clk_rise
219704000,219.704,1,0,-573,ideal_clk_rise
219712000,219.712,1,0,-573,ideal_clk_rise
219720000,219.720,1,0,-573,ideal_clk_rise
219728000,219.728,1,0,-573,ideal_clk_rise
219736000,219.736,1,0,-573,ideal_clk_rise
219744000,219.744,1,0,-573,ideal_clk_rise
219752000,219.752,1,0,-573,ideal_clk_rise
219760000,219.760,1,0,-573,ideal_clk_rise
219768000,219.768,1,0,-573,ideal_clk_rise
219776000,219.776,1,1,-573,ideal_clk_rise
219784000,219.784,1,0,663,ideal_clk_rise
219792000,219.792,1,0,663,ideal_clk_rise
219800000,219.800,1,0,663,ideal_clk_rise
219808000,219.808,1,0,663,ideal_clk_rise
219816000,219.816,1,0,663,ideal_clk_rise
219824000,219.824,1,0,663,ideal_clk_rise
219832000,219.832,1,0,663,ideal_clk_rise
219840000,219.840,1,0,663,ideal_clk_rise
219848000,219.848,1,0,663,ideal_clk_rise
219856000,219.856,1,0,663,ideal_clk_rise
219864000,219.864,1,0,663,ideal_clk_rise
219872000,219.872,1,0,663,ideal_clk_rise
219880000,219.880,1,0,663,ideal_clk_rise
219888000,219.888,1,0,663,ideal_clk_rise
219896000,219.896,1,0,-147,ideal_clk_rise
219904000,219.904,1,0,-147,ideal_clk_rise
219912000,219.912,1,0,-147,ideal_clk_rise
219920000,219.920,1,0,-147,ideal_clk_rise
219928000,219.928,1,0,-147,ideal_clk_rise
219936000,219.936,1,0,-147,ideal_clk_rise
219944000,219.944,1,0,-147,ideal_clk_rise
219952000,219.952,1,0,-147,ideal_clk_rise
219960000,219.960,1,0,-147,ideal_clk_rise
219968000,219.968,1,0,-147,ideal_clk_rise
219976000,219.976,1,0,-147,ideal_clk_rise
219984000,219.984,1,0,-147,ideal_clk_rise
219992000,219.992,1,0,-147,ideal_clk_rise
220000000,220.000,1,0,-147,ideal_clk_rise
220008000,220.008,1,0,-147,ideal_clk_rise
220016000,220.016,1,0,65,ideal_clk_rise
220024000,220.024,1,0,65,ideal_clk_rise
220032000,220.032,1,0,65,ideal_clk_rise
220040000,220.040,1,0,65,ideal_clk_rise
220048000,220.048,1,0,65,ideal_clk_rise
220056000,220.056,1,0,65,ideal_clk_rise
220064000,220.064,1,0,65,ideal_clk_rise
220072000,220.072,1,0,65,ideal_clk_rise
220080000,220.080,1,0,65,ideal_clk_rise
220088000,220.088,1,0,65,ideal_clk_rise
220096000,220.096,1,0,65,ideal_clk_rise
220104000,220.104,1,0,65,ideal_clk_rise
220112000,220.112,1,0,65,ideal_clk_rise
220120000,220.120,1,0,65,ideal_clk_rise
220128000,220.128,1,0,-746,ideal_clk_rise
220136000,220.136,1,0,-746,ideal_clk_rise
220144000,220.144,1,0,-746,ideal_clk_rise
220152000,220.152,1,0,-746,ideal_clk_rise
220160000,220.160,1,0,-746,ideal_clk_rise
220168000,220.168,1,0,-746,ideal_clk_rise
220176000,220.176,1,0,-746,ideal_clk_rise
220184000,220.184,1,0,-746,ideal_clk_rise
220192000,220.192,1,0,-746,ideal_clk_rise
220200000,220.200,1,0,-746,ideal_clk_rise
220208000,220.208,1,0,-746,ideal_clk_rise
220216000,220.216,1,0,-746,ideal_clk_rise
220224000,220.224,1,0,-746,ideal_clk_rise
220232000,220.232,1,0,-746,ideal_clk_rise
220240000,220.240,1,0,490,ideal_clk_rise
220248000,220.248,1,0,490,ideal_clk_rise
220256000,220.256,1,0,490,ideal_clk_rise
220264000,220.264,1,0,490,ideal_clk_rise
220272000,220.272,1,0,490,ideal_clk_rise
220280000,220.280,1,0,490,ideal_clk_rise
220288000,220.288,1,0,490,ideal_clk_rise
220296000,220.296,1,0,490,ideal_clk_rise
220304000,220.304,1,0,490,ideal_clk_rise
220312000,220.312,1,0,490,ideal_clk_rise
220320000,220.320,1,0,490,ideal_clk_rise
220328000,220.328,1,0,490,ideal_clk_rise
220336000,220.336,1,0,490,ideal_clk_rise
220344000,220.344,1,0,490,ideal_clk_rise
220352000,220.352,1,0,490,ideal_clk_rise
220360000,220.360,1,0,704,ideal_clk_rise
220368000,220.368,1,0,704,ideal_clk_rise
220376000,220.376,1,0,704,ideal_clk_rise
220384000,220.384,1,0,704,ideal_clk_rise
220392000,220.392,1,0,704,ideal_clk_rise
220400000,220.400,1,0,704,ideal_clk_rise
220408000,220.408,1,0,704,ideal_clk_rise
220416000,220.416,1,0,704,ideal_clk_rise
220424000,220.424,1,0,704,ideal_clk_rise
220432000,220.432,1,0,704,ideal_clk_rise
220440000,220.440,1,0,704,ideal_clk_rise
220448000,220.448,1,0,704,ideal_clk_rise
220456000,220.456,1,0,704,ideal_clk_rise
220464000,220.464,1,0,-1131,ideal_clk_rise
220472000,220.472,1,0,-1131,ideal_clk_rise
220480000,220.480,1,0,-1131,ideal_clk_rise
220488000,220.488,1,0,-1131,ideal_clk_rise
220496000,220.496,1,0,-1131,ideal_clk_rise
220504000,220.504,1,0,-1131,ideal_clk_rise
220512000,220.512,1,0,-1131,ideal_clk_rise
220520000,220.520,1,0,-1131,ideal_clk_rise
220528000,220.528,1,0,-1131,ideal_clk_rise
220536000,220.536,1,0,-1131,ideal_clk_rise
220544000,220.544,1,0,-1131,ideal_clk_rise
220552000,220.552,1,0,-1131,ideal_clk_rise
220560000,220.560,1,0,-1131,ideal_clk_rise
220568000,220.568,1,0,-1131,ideal_clk_rise
220576000,220.576,1,0,-1131,ideal_clk_rise
220584000,220.584,1,0,1128,ideal_clk_rise
220592000,220.592,1,0,1128,ideal_clk_rise
220600000,220.600,1,0,1128,ideal_clk_rise
220608000,220.608,1,0,1128,ideal_clk_rise
220616000,220.616,1,0,1128,ideal_clk_rise
220624000,220.624,1,0,1128,ideal_clk_rise
220632000,220.632,1,0,1128,ideal_clk_rise
220640000,220.640,1,0,1128,ideal_clk_rise
220648000,220.648,1,0,1128,ideal_clk_rise
220656000,220.656,1,0,1128,ideal_clk_rise
220664000,220.664,1,0,1128,ideal_clk_rise
220672000,220.672,1,0,1128,ideal_clk_rise
220680000,220.680,1,0,1128,ideal_clk_rise
220688000,220.688,1,0,1128,ideal_clk_rise
220696000,220.696,1,0,-705,ideal_clk_rise
220704000,220.704,1,0,-705,ideal_clk_rise
220712000,220.712,1,0,-705,ideal_clk_rise
220720000,220.720,1,0,-705,ideal_clk_rise
220728000,220.728,1,0,-705,ideal_clk_rise
220736000,220.736,1,0,-705,ideal_clk_rise
220744000,220.744,1,0,-705,ideal_clk_rise
220752000,220.752,1,0,-705,ideal_clk_rise
220760000,220.760,1,0,-705,ideal_clk_rise
220768000,220.768,1,0,-705,ideal_clk_rise
220776000,220.776,1,0,-705,ideal_clk_rise
220784000,220.784,1,0,-705,ideal_clk_rise
220792000,220.792,1,0,-705,ideal_clk_rise
220800000,220.800,1,0,-705,ideal_clk_rise
220808000,220.808,1,0,-705,ideal_clk_rise
220816000,220.816,1,0,530,ideal_clk_rise
220824000,220.824,1,0,530,ideal_clk_rise
220832000,220.832,1,0,530,ideal_clk_rise
220840000,220.840,1,0,530,ideal_clk_rise
220848000,220.848,1,0,530,ideal_clk_rise
220856000,220.856,1,0,530,ideal_clk_rise
220864000,220.864,1,0,530,ideal_clk_rise
220872000,220.872,1,0,530,ideal_clk_rise
220880000,220.880,1,0,530,ideal_clk_rise
220888000,220.888,1,0,530,ideal_clk_rise
220896000,220.896,1,0,530,ideal_clk_rise
220904000,220.904,1,0,530,ideal_clk_rise
220912000,220.912,1,0,530,ideal_clk_rise
220920000,220.920,1,0,-1304,ideal_clk_rise
220928000,220.928,1,0,-1304,ideal_clk_rise
220936000,220.936,1,0,-1304,ideal_clk_rise
220944000,220.944,1,0,-1304,ideal_clk_rise
220952000,220.952,1,0,-1304,ideal_clk_rise
220960000,220.960,1,0,-1304,ideal_clk_rise
220968000,220.968,1,0,-1304,ideal_clk_rise
220976000,220.976,1,0,-1304,ideal_clk_rise
220984000,220.984,1,0,-1304,ideal_clk_rise
220992000,220.992,1,0,-1304,ideal_clk_rise
221000000,221.000,1,0,-1304,ideal_clk_rise
221008000,221.008,1,0,-1304,ideal_clk_rise
221016000,221.016,1,0,-1304,ideal_clk_rise
221024000,221.024,1,0,-1304,ideal_clk_rise
221032000,221.032,1,0,-1304,ideal_clk_rise
221040000,221.040,1,0,955,ideal_clk_rise
221048000,221.048,1,0,955,ideal_clk_rise
221056000,221.056,1,0,955,ideal_clk_rise
221064000,221.064,1,0,955,ideal_clk_rise
221072000,221.072,1,0,955,ideal_clk_rise
221080000,221.080,1,0,955,ideal_clk_rise
221088000,221.088,1,0,955,ideal_clk_rise
221096000,221.096,1,0,955,ideal_clk_rise
221104000,221.104,1,0,955,ideal_clk_rise
221112000,221.112,1,0,955,ideal_clk_rise
221120000,221.120,1,0,955,ideal_clk_rise
221128000,221.128,1,0,955,ideal_clk_rise
221136000,221.136,1,0,955,ideal_clk_rise
221144000,221.144,1,0,955,ideal_clk_rise
221152000,221.152,1,0,146,ideal_clk_rise
221160000,221.160,1,0,146,ideal_clk_rise
221168000,221.168,1,0,146,ideal_clk_rise
221176000,221.176,1,0,146,ideal_clk_rise
221184000,221.184,1,0,146,ideal_clk_rise
221192000,221.192,1,0,146,ideal_clk_rise
221200000,221.200,1,0,146,ideal_clk_rise
221208000,221.208,1,0,146,ideal_clk_rise
221216000,221.216,1,0,146,ideal_clk_rise
221224000,221.224,1,0,146,ideal_clk_rise
221232000,221.232,1,0,146,ideal_clk_rise
221240000,221.240,1,0,146,ideal_clk_rise
221248000,221.248,1,0,146,ideal_clk_rise
221256000,221.256,1,0,146,ideal_clk_rise
221264000,221.264,1,0,358,ideal_clk_rise
221272000,221.272,1,0,358,ideal_clk_rise
221280000,221.280,1,0,358,ideal_clk_rise
221288000,221.288,1,0,358,ideal_clk_rise
221296000,221.296,1,0,358,ideal_clk_rise
221304000,221.304,1,0,358,ideal_clk_rise
221312000,221.312,1,0,358,ideal_clk_rise
221320000,221.320,1,0,358,ideal_clk_rise
221328000,221.328,1,0,358,ideal_clk_rise
221336000,221.336,1,0,358,ideal_clk_rise
221344000,221.344,1,0,358,ideal_clk_rise
221352000,221.352,1,0,358,ideal_clk_rise
221360000,221.360,1,0,358,ideal_clk_rise
221368000,221.368,1,0,358,ideal_clk_rise
221376000,221.376,1,0,358,ideal_clk_rise
221384000,221.384,1,0,-453,ideal_clk_rise
221392000,221.392,1,0,-453,ideal_clk_rise
221400000,221.400,1,0,-453,ideal_clk_rise
221408000,221.408,1,0,-453,ideal_clk_rise
221416000,221.416,1,0,-453,ideal_clk_rise
221424000,221.424,1,0,-453,ideal_clk_rise
221432000,221.432,1,0,-453,ideal_clk_rise
221440000,221.440,1,0,-453,ideal_clk_rise
221448000,221.448,1,0,-453,ideal_clk_rise
221456000,221.456,1,0,-453,ideal_clk_rise
221464000,221.464,1,0,-453,ideal_clk_rise
221472000,221.472,1,0,-453,ideal_clk_rise
221480000,221.480,1,0,-453,ideal_clk_rise
221488000,221.488,1,0,-453,ideal_clk_rise
221496000,221.496,1,0,-241,ideal_clk_rise
221504000,221.504,1,0,-241,ideal_clk_rise
221512000,221.512,1,0,-241,ideal_clk_rise
221520000,221.520,1,0,-241,ideal_clk_rise
221528000,221.528,1,0,-241,ideal_clk_rise
221536000,221.536,1,0,-241,ideal_clk_rise
221544000,221.544,1,0,-241,ideal_clk_rise
221552000,221.552,1,0,-241,ideal_clk_rise
221560000,221.560,1,0,-241,ideal_clk_rise
221568000,221.568,1,0,-241,ideal_clk_rise
221576000,221.576,1,0,-241,ideal_clk_rise
221584000,221.584,1,0,-241,ideal_clk_rise
221592000,221.592,1,0,-241,ideal_clk_rise
221600000,221.600,1,0,-241,ideal_clk_rise
221608000,221.608,1,0,-28,ideal_clk_rise
221616000,221.616,1,0,-28,ideal_clk_rise
221624000,221.624,1,0,-28,ideal_clk_rise
221632000,221.632,1,0,-28,ideal_clk_rise
221640000,221.640,1,0,-28,ideal_clk_rise
221648000,221.648,1,0,-28,ideal_clk_rise
221656000,221.656,1,0,-28,ideal_clk_rise
221664000,221.664,1,0,-28,ideal_clk_rise
221672000,221.672,1,0,-28,ideal_clk_rise
221680000,221.680,1,0,-28,ideal_clk_rise
221688000,221.688,1,0,-28,ideal_clk_rise
221696000,221.696,1,0,-28,ideal_clk_rise
221704000,221.704,1,0,-28,ideal_clk_rise
221712000,221.712,1,1,-28,ideal_clk_rise
221720000,221.720,1,0,185,ideal_clk_rise
221728000,221.728,1,0,185,ideal_clk_rise
221736000,221.736,1,0,185,ideal_clk_rise
221744000,221.744,1,0,185,ideal_clk_rise
221752000,221.752,1,0,185,ideal_clk_rise
221760000,221.760,1,0,185,ideal_clk_rise
221768000,221.768,1,0,185,ideal_clk_rise
221776000,221.776,1,0,185,ideal_clk_rise
221784000,221.784,1,0,185,ideal_clk_rise
221792000,221.792,1,0,185,ideal_clk_rise
221800000,221.800,1,0,185,ideal_clk_rise
221808000,221.808,1,0,185,ideal_clk_rise
221816000,221.816,1,0,185,ideal_clk_rise
221824000,221.824,1,0,185,ideal_clk_rise
221832000,221.832,1,0,185,ideal_clk_rise
221840000,221.840,1,0,398,ideal_clk_rise
221848000,221.848,1,0,398,ideal_clk_rise
221856000,221.856,1,0,398,ideal_clk_rise
221864000,221.864,1,0,398,ideal_clk_rise
221872000,221.872,1,0,398,ideal_clk_rise
221880000,221.880,1,0,398,ideal_clk_rise
221888000,221.888,1,0,398,ideal_clk_rise
221896000,221.896,1,0,398,ideal_clk_rise
221904000,221.904,1,0,398,ideal_clk_rise
221912000,221.912,1,0,398,ideal_clk_rise
221920000,221.920,1,0,398,ideal_clk_rise
221928000,221.928,1,0,398,ideal_clk_rise
221936000,221.936,1,0,398,ideal_clk_rise
221944000,221.944,1,0,398,ideal_clk_rise
221952000,221.952,1,0,-413,ideal_clk_rise
221960000,221.960,1,0,-413,ideal_clk_rise
221968000,221.968,1,0,-413,ideal_clk_rise
221976000,221.976,1,0,-413,ideal_clk_rise
221984000,221.984,1,0,-413,ideal_clk_rise
221992000,221.992,1,0,-413,ideal_clk_rise
222000000,222.000,1,0,-413,ideal_clk_rise
222008000,222.008,1,0,-413,ideal_clk_rise
222016000,222.016,1,0,-413,ideal_clk_rise
222024000,222.024,1,0,-413,ideal_clk_rise
222032000,222.032,1,0,-413,ideal_clk_rise
222040000,222.040,1,0,-413,ideal_clk_rise
222048000,222.048,1,0,-413,ideal_clk_rise
222056000,222.056,1,0,-413,ideal_clk_rise
222064000,222.064,1,0,-201,ideal_clk_rise
222072000,222.072,1,0,-201,ideal_clk_rise
222080000,222.080,1,0,-201,ideal_clk_rise
222088000,222.088,1,0,-201,ideal_clk_rise
222096000,222.096,1,0,-201,ideal_clk_rise
222104000,222.104,1,0,-201,ideal_clk_rise
222112000,222.112,1,0,-201,ideal_clk_rise
222120000,222.120,1,0,-201,ideal_clk_rise
222128000,222.128,1,0,-201,ideal_clk_rise
222136000,222.136,1,0,-201,ideal_clk_rise
222144000,222.144,1,0,-201,ideal_clk_rise
222152000,222.152,1,0,-201,ideal_clk_rise
222160000,222.160,1,0,-201,ideal_clk_rise
222168000,222.168,1,1,-201,ideal_clk_rise
222176000,222.176,1,0,12,ideal_clk_rise
222184000,222.184,1,0,12,ideal_clk_rise
222192000,222.192,1,0,12,ideal_clk_rise
222200000,222.200,1,0,12,ideal_clk_rise
222208000,222.208,1,0,12,ideal_clk_rise
222216000,222.216,1,0,12,ideal_clk_rise
222224000,222.224,1,0,12,ideal_clk_rise
222232000,222.232,1,0,12,ideal_clk_rise
222240000,222.240,1,0,12,ideal_clk_rise
222248000,222.248,1,0,12,ideal_clk_rise
222256000,222.256,1,0,12,ideal_clk_rise
222264000,222.264,1,0,12,ideal_clk_rise
222272000,222.272,1,0,12,ideal_clk_rise
222280000,222.280,1,0,12,ideal_clk_rise
222288000,222.288,1,0,12,ideal_clk_rise
222296000,222.296,1,0,225,ideal_clk_rise
222304000,222.304,1,0,225,ideal_clk_rise
222312000,222.312,1,0,225,ideal_clk_rise
222320000,222.320,1,0,225,ideal_clk_rise
222328000,222.328,1,0,225,ideal_clk_rise
222336000,222.336,1,0,225,ideal_clk_rise
222344000,222.344,1,0,225,ideal_clk_rise
222352000,222.352,1,0,225,ideal_clk_rise
222360000,222.360,1,0,225,ideal_clk_rise
222368000,222.368,1,0,225,ideal_clk_rise
222376000,222.376,1,0,225,ideal_clk_rise
222384000,222.384,1,0,225,ideal_clk_rise
222392000,222.392,1,0,225,ideal_clk_rise
222400000,222.400,1,0,225,ideal_clk_rise
222408000,222.408,1,0,-586,ideal_clk_rise
222416000,222.416,1,0,-586,ideal_clk_rise
222424000,222.424,1,0,-586,ideal_clk_rise
222432000,222.432,1,0,-586,ideal_clk_rise
222440000,222.440,1,0,-586,ideal_clk_rise
222448000,222.448,1,0,-586,ideal_clk_rise
222456000,222.456,1,0,-586,ideal_clk_rise
222464000,222.464,1,0,-586,ideal_clk_rise
222472000,222.472,1,0,-586,ideal_clk_rise
222480000,222.480,1,0,-586,ideal_clk_rise
222488000,222.488,1,0,-586,ideal_clk_rise
222496000,222.496,1,0,-586,ideal_clk_rise
222504000,222.504,1,0,-586,ideal_clk_rise
222512000,222.512,1,0,-586,ideal_clk_rise
222520000,222.520,1,0,650,ideal_clk_rise
222528000,222.528,1,0,650,ideal_clk_rise
222536000,222.536,1,0,650,ideal_clk_rise
222544000,222.544,1,0,650,ideal_clk_rise
222552000,222.552,1,0,650,ideal_clk_rise
222560000,222.560,1,0,650,ideal_clk_rise
222568000,222.568,1,0,650,ideal_clk_rise
222576000,222.576,1,0,650,ideal_clk_rise
222584000,222.584,1,0,650,ideal_clk_rise
222592000,222.592,1,0,650,ideal_clk_rise
222600000,222.600,1,0,650,ideal_clk_rise
222608000,222.608,1,0,650,ideal_clk_rise
222616000,222.616,1,0,650,ideal_clk_rise
222624000,222.624,1,1,650,ideal_clk_rise
222632000,222.632,1,0,-160,ideal_clk_rise
222640000,222.640,1,0,-160,ideal_clk_rise
222648000,222.648,1,0,-160,ideal_clk_rise
222656000,222.656,1,0,-160,ideal_clk_rise
222664000,222.664,1,0,-160,ideal_clk_rise
222672000,222.672,1,0,-160,ideal_clk_rise
222680000,222.680,1,0,-160,ideal_clk_rise
222688000,222.688,1,0,-160,ideal_clk_rise
222696000,222.696,1,0,-160,ideal_clk_rise
222704000,222.704,1,0,-160,ideal_clk_rise
222712000,222.712,1,0,-160,ideal_clk_rise
222720000,222.720,1,0,-160,ideal_clk_rise
222728000,222.728,1,0,-160,ideal_clk_rise
222736000,222.736,1,0,-160,ideal_clk_rise
222744000,222.744,1,0,52,ideal_clk_rise
222752000,222.752,1,0,52,ideal_clk_rise
222760000,222.760,1,0,52,ideal_clk_rise
222768000,222.768,1,0,52,ideal_clk_rise
222776000,222.776,1,0,52,ideal_clk_rise
222784000,222.784,1,0,52,ideal_clk_rise
222792000,222.792,1,0,52,ideal_clk_rise
222800000,222.800,1,0,52,ideal_clk_rise
222808000,222.808,1,0,52,ideal_clk_rise
222816000,222.816,1,0,52,ideal_clk_rise
222824000,222.824,1,0,52,ideal_clk_rise
222832000,222.832,1,0,52,ideal_clk_rise
222840000,222.840,1,0,52,ideal_clk_rise
222848000,222.848,1,0,52,ideal_clk_rise
222856000,222.856,1,0,52,ideal_clk_rise
222864000,222.864,1,0,265,ideal_clk_rise
222872000,222.872,1,0,265,ideal_clk_rise
222880000,222.880,1,0,265,ideal_clk_rise
222888000,222.888,1,0,265,ideal_clk_rise
222896000,222.896,1,0,265,ideal_clk_rise
222904000,222.904,1,0,265,ideal_clk_rise
222912000,222.912,1,0,265,ideal_clk_rise
222920000,222.920,1,0,265,ideal_clk_rise
222928000,222.928,1,0,265,ideal_clk_rise
222936000,222.936,1,0,265,ideal_clk_rise
222944000,222.944,1,0,265,ideal_clk_rise
222952000,222.952,1,0,265,ideal_clk_rise
222960000,222.960,1,0,265,ideal_clk_rise
222968000,222.968,1,0,265,ideal_clk_rise
222976000,222.976,1,0,-546,ideal_clk_rise
222984000,222.984,1,0,-546,ideal_clk_rise
222992000,222.992,1,0,-546,ideal_clk_rise
223000000,223.000,1,0,-546,ideal_clk_rise
223008000,223.008,1,0,-546,ideal_clk_rise
223016000,223.016,1,0,-546,ideal_clk_rise
223024000,223.024,1,0,-546,ideal_clk_rise
223032000,223.032,1,0,-546,ideal_clk_rise
223040000,223.040,1,0,-546,ideal_clk_rise
223048000,223.048,1,0,-546,ideal_clk_rise
223056000,223.056,1,0,-546,ideal_clk_rise
223064000,223.064,1,0,-546,ideal_clk_rise
223072000,223.072,1,0,-546,ideal_clk_rise
223080000,223.080,1,1,-546,ideal_clk_rise
223088000,223.088,1,0,690,ideal_clk_rise
223096000,223.096,1,0,690,ideal_clk_rise
223104000,223.104,1,0,690,ideal_clk_rise
223112000,223.112,1,0,690,ideal_clk_rise
223120000,223.120,1,0,690,ideal_clk_rise
223128000,223.128,1,0,690,ideal_clk_rise
223136000,223.136,1,0,690,ideal_clk_rise
223144000,223.144,1,0,690,ideal_clk_rise
223152000,223.152,1,0,690,ideal_clk_rise
223160000,223.160,1,0,690,ideal_clk_rise
223168000,223.168,1,0,690,ideal_clk_rise
223176000,223.176,1,0,690,ideal_clk_rise
223184000,223.184,1,0,690,ideal_clk_rise
223192000,223.192,1,0,690,ideal_clk_rise
223200000,223.200,1,0,690,ideal_clk_rise
223208000,223.208,1,0,-120,ideal_clk_rise
223216000,223.216,1,0,-120,ideal_clk_rise
223224000,223.224,1,0,-120,ideal_clk_rise
223232000,223.232,1,0,-120,ideal_clk_rise
223240000,223.240,1,0,-120,ideal_clk_rise
223248000,223.248,1,0,-120,ideal_clk_rise
223256000,223.256,1,0,-120,ideal_clk_rise
223264000,223.264,1,0,-120,ideal_clk_rise
223272000,223.272,1,0,-120,ideal_clk_rise
223280000,223.280,1,0,-120,ideal_clk_rise
223288000,223.288,1,0,-120,ideal_clk_rise
223296000,223.296,1,0,-120,ideal_clk_rise
223304000,223.304,1,0,-120,ideal_clk_rise
223312000,223.312,1,0,-932,ideal_clk_rise
223320000,223.320,1,0,-932,ideal_clk_rise
223328000,223.328,1,0,-932,ideal_clk_rise
223336000,223.336,1,0,-932,ideal_clk_rise
223344000,223.344,1,0,-932,ideal_clk_rise
223352000,223.352,1,0,-932,ideal_clk_rise
223360000,223.360,1,0,-932,ideal_clk_rise
223368000,223.368,1,0,-932,ideal_clk_rise
223376000,223.376,1,0,-932,ideal_clk_rise
223384000,223.384,1,0,-932,ideal_clk_rise
223392000,223.392,1,0,-932,ideal_clk_rise
223400000,223.400,1,0,-932,ideal_clk_rise
223408000,223.408,1,0,-932,ideal_clk_rise
223416000,223.416,1,0,-932,ideal_clk_rise
223424000,223.424,1,0,-932,ideal_clk_rise
223432000,223.432,1,0,1328,ideal_clk_rise
223440000,223.440,1,0,1328,ideal_clk_rise
223448000,223.448,1,0,1328,ideal_clk_rise
223456000,223.456,1,0,1328,ideal_clk_rise
223464000,223.464,1,0,1328,ideal_clk_rise
223472000,223.472,1,0,1328,ideal_clk_rise
223480000,223.480,1,0,1328,ideal_clk_rise
223488000,223.488,1,0,1328,ideal_clk_rise
223496000,223.496,1,0,1328,ideal_clk_rise
223504000,223.504,1,0,1328,ideal_clk_rise
223512000,223.512,1,0,1328,ideal_clk_rise
223520000,223.520,1,0,1328,ideal_clk_rise
223528000,223.528,1,0,1328,ideal_clk_rise
223536000,223.536,1,1,1328,ideal_clk_rise
223544000,223.544,1,0,-505,ideal_clk_rise
223552000,223.552,1,0,-505,ideal_clk_rise
223560000,223.560,1,0,-505,ideal_clk_rise
223568000,223.568,1,0,-505,ideal_clk_rise
223576000,223.576,1,0,-505,ideal_clk_rise
223584000,223.584,1,0,-505,ideal_clk_rise
223592000,223.592,1,0,-505,ideal_clk_rise
223600000,223.600,1,0,-505,ideal_clk_rise
223608000,223.608,1,0,-505,ideal_clk_rise
223616000,223.616,1,0,-505,ideal_clk_rise
223624000,223.624,1,0,-505,ideal_clk_rise
223632000,223.632,1,0,-505,ideal_clk_rise
223640000,223.640,1,0,-505,ideal_clk_rise
223648000,223.648,1,0,-505,ideal_clk_rise
223656000,223.656,1,0,-294,ideal_clk_rise
223664000,223.664,1,0,-294,ideal_clk_rise
223672000,223.672,1,0,-294,ideal_clk_rise
223680000,223.680,1,0,-294,ideal_clk_rise
223688000,223.688,1,0,-294,ideal_clk_rise
223696000,223.696,1,0,-294,ideal_clk_rise
223704000,223.704,1,0,-294,ideal_clk_rise
223712000,223.712,1,0,-294,ideal_clk_rise
223720000,223.720,1,0,-294,ideal_clk_rise
223728000,223.728,1,0,-294,ideal_clk_rise
223736000,223.736,1,0,-294,ideal_clk_rise
223744000,223.744,1,0,-294,ideal_clk_rise
223752000,223.752,1,0,-294,ideal_clk_rise
223760000,223.760,1,0,-294,ideal_clk_rise
223768000,223.768,1,0,-294,ideal_clk_rise
223776000,223.776,1,0,-81,ideal_clk_rise
223784000,223.784,1,0,-81,ideal_clk_rise
223792000,223.792,1,0,-81,ideal_clk_rise
223800000,223.800,1,0,-81,ideal_clk_rise
223808000,223.808,1,0,-81,ideal_clk_rise
223816000,223.816,1,0,-81,ideal_clk_rise
223824000,223.824,1,0,-81,ideal_clk_rise
223832000,223.832,1,0,-81,ideal_clk_rise
223840000,223.840,1,0,-81,ideal_clk_rise
223848000,223.848,1,0,-81,ideal_clk_rise
223856000,223.856,1,0,-81,ideal_clk_rise
223864000,223.864,1,0,-81,ideal_clk_rise
223872000,223.872,1,0,-81,ideal_clk_rise
223880000,223.880,1,0,-81,ideal_clk_rise
223888000,223.888,1,0,132,ideal_clk_rise
223896000,223.896,1,0,132,ideal_clk_rise
223904000,223.904,1,0,132,ideal_clk_rise
223912000,223.912,1,0,132,ideal_clk_rise
223920000,223.920,1,0,132,ideal_clk_rise
223928000,223.928,1,0,132,ideal_clk_rise
